
Récapitulatif de mes puissances atteintes en W

Date et heure de relève par le distributeur;Puissance atteinte (W);Nature de la donnée
21:30:00;58;Réelle
21:00:00;76;Réelle
20:30:00;48;Réelle
20:00:00;38;Réelle
19:30:00;46;Réelle
19:00:00;40;Réelle
18:30:00;46;Réelle
18:00:00;42;Réelle
17:30:00;46;Réelle
17:00:00;46;Réelle
16:30:00;52;Réelle
16:00:00;64;Réelle
15:30:00;68;Réelle
15:00:00;60;Réelle
14:30:00;188;Réelle
14:00:00;56;Réelle
13:30:00;60;Réelle
13:00:00;42;Réelle
12:30:00;36;Réelle
12:00:00;62;Réelle
11:30:00;48;Réelle
11:00:00;70;Réelle
10:30:00;76;Réelle
10:00:00;102;Réelle
09:30:00;58;Réelle
09:09:06;90;Réelle
09:00:00;50;Réelle
08:30:00;32;Réelle
08:00:00;52;Réelle
07:30:00;32;Réelle
07:00:00;54;Réelle
06:30:00;30;Réelle
06:00:00;56;Réelle
05:30:00;30;Réelle
05:00:00;58;Réelle
04:30:00;32;Réelle
04:00:00;54;Réelle
03:30:00;36;Réelle
03:00:00;56;Réelle
01:30:00;44;Réelle
01:00:00;54;Réelle
00:30:00;72;Réelle

25/03/2023;;
00:00:00;38;Réelle
23:30:00;88;Réelle
23:00:00;66;Réelle
22:30:00;86;Réelle
22:00:00;134;Réelle
21:30:00;1018;Réelle
21:00:00;968;Réelle
20:30:00;1602;Réelle
20:00:00;50;Réelle
19:30:00;38;Réelle
19:00:00;42;Réelle
18:30:00;46;Réelle
18:00:00;36;Réelle
17:30:00;54;Réelle
17:00:00;28;Réelle
16:30:00;58;Réelle
16:00:00;26;Réelle
15:30:00;56;Réelle
15:00:00;34;Réelle
14:30:00;48;Réelle
14:00:00;42;Réelle
13:30:00;40;Réelle
13:00:00;50;Réelle
12:30:00;32;Réelle
12:00:00;56;Réelle
11:30:00;26;Réelle
11:00:00;56;Réelle
10:30:00;34;Réelle
10:00:00;50;Réelle
09:30:00;44;Réelle
09:00:00;50;Réelle
08:30:00;58;Réelle
08:00:00;44;Réelle
07:30:00;68;Réelle
07:00:00;38;Réelle
06:30:00;76;Réelle
06:00:00;30;Réelle
05:30:00;74;Réelle
05:00:00;34;Réelle
04:30:00;68;Réelle
04:00:00;62;Réelle
03:30:00;68;Réelle
03:00:00;96;Réelle
02:30:00;158;Réelle
02:00:00;62;Réelle
01:30:00;56;Réelle
01:00:00;38;Réelle
00:30:00;68;Réelle

24/03/2023;;
00:00:00;56;Réelle
23:30:00;90;Réelle
23:00:00;176;Réelle
22:30:00;184;Réelle
22:00:00;200;Réelle
21:30:00;276;Réelle
21:00:00;150;Réelle
20:30:00;142;Réelle
20:00:00;70;Réelle
19:30:00;130;Réelle
19:22:09;64;Réelle
19:00:00;74;Réelle
18:30:00;62;Réelle
18:00:00;40;Réelle
17:30:00;62;Réelle
17:00:00;42;Réelle
16:30:00;68;Réelle
16:00:00;38;Réelle
15:30:00;70;Réelle
15:00:00;64;Réelle
14:30:00;68;Réelle
14:00:00;120;Réelle
13:30:00;336;Réelle
13:00:00;420;Réelle
12:30:00;370;Réelle
12:00:00;62;Réelle
11:30:00;164;Réelle
11:00:00;56;Réelle
10:30:00;90;Réelle
10:00:00;54;Réelle
09:30:00;110;Réelle
09:00:00;86;Réelle
08:30:00;102;Réelle
08:00:00;46;Réelle
07:30:00;54;Réelle
07:00:00;46;Réelle
06:30:00;36;Réelle
06:00:00;54;Réelle
05:30:00;30;Réelle
05:00:00;58;Réelle
04:30:00;26;Réelle
04:00:00;58;Réelle
03:30:00;34;Réelle
03:00:00;50;Réelle
02:30:00;44;Réelle
02:00:00;40;Réelle
01:30:00;62;Réelle
01:00:00;44;Réelle
00:30:00;74;Réelle

23/03/2023;;
00:00:00;42;Réelle
23:30:00;116;Réelle
23:00:00;160;Réelle
22:30:00;176;Réelle
22:00:00;190;Réelle
21:30:00;212;Réelle
21:00:00;206;Réelle
20:30:00;268;Réelle
20:00:00;216;Réelle
19:30:00;168;Réelle
19:00:00;144;Réelle
18:30:00;158;Réelle
18:00:00;154;Réelle
17:30:00;142;Réelle
17:00:00;162;Réelle
16:30:00;132;Réelle
16:00:00;162;Réelle
15:30:00;138;Réelle
15:00:00;174;Réelle
14:30:00;210;Réelle
14:00:00;190;Réelle
13:30:00;164;Réelle
13:00:00;132;Réelle
12:30:00;234;Réelle
12:00:00;88;Réelle
11:30:00;106;Réelle
11:00:00;150;Réelle
10:30:00;106;Réelle
10:00:00;164;Réelle
09:30:00;90;Réelle
09:00:00;68;Réelle
08:30:00;46;Réelle
08:00:00;60;Réelle
07:30:00;54;Réelle
07:00:00;40;Réelle
06:35:11;52;Réelle
06:30:00;58;Réelle
06:00:00;30;Réelle
05:30:00;70;Réelle
05:00:00;46;Réelle
04:30:00;96;Réelle
04:00:00;184;Réelle
03:30:00;236;Réelle
03:00:00;240;Réelle
02:30:00;168;Réelle
02:00:00;166;Réelle
01:30:00;162;Réelle
01:00:00;150;Réelle
00:30:00;174;Réelle

22/03/2023;;
00:00:00;160;Réelle
23:30:00;188;Réelle
23:00:00;156;Réelle
22:30:00;168;Réelle
22:00:00;172;Réelle
21:30:00;156;Réelle
21:00:00;172;Réelle
20:30:00;142;Réelle
20:00:00;180;Réelle
19:30:00;140;Réelle
19:00:00;146;Réelle
18:30:00;134;Réelle
18:00:00;758;Réelle
17:30:00;174;Réelle
17:00:00;264;Réelle
16:30:00;628;Réelle
16:00:00;694;Réelle
15:30:00;1410;Réelle
15:00:00;948;Réelle
14:30:00;170;Réelle
14:00:00;174;Réelle
13:30:00;26;Réelle
13:00:00;58;Réelle
12:30:00;36;Réelle
12:00:00;46;Réelle
11:30:00;60;Réelle
11:00:00;42;Réelle
10:30:00;66;Réelle
10:00:00;34;Réelle
09:30:00;46;Réelle
09:00:00;48;Réelle
08:30:00;40;Réelle
08:00:00;68;Réelle
07:30:00;44;Réelle
07:00:00;58;Réelle
06:30:00;54;Réelle
06:00:00;44;Réelle
05:30:00;66;Réelle
05:00:00;32;Réelle
04:30:00;64;Réelle
04:00:00;54;Réelle
03:30:00;56;Réelle
03:00:00;70;Réelle
02:30:00;42;Réelle
02:00:00;82;Réelle
01:30:00;52;Réelle
01:00:00;70;Réelle
00:30:00;86;Réelle

21/03/2023;;
00:00:00;158;Réelle
23:30:00;174;Réelle
23:00:00;172;Réelle
22:30:00;168;Réelle
22:00:00;182;Réelle
21:30:00;148;Réelle
21:00:00;118;Réelle
20:30:00;88;Réelle
20:00:00;40;Réelle
19:30:00;56;Réelle
19:00:00;24;Réelle
18:30:00;56;Réelle
18:00:00;38;Réelle
17:48:13;44;Réelle
17:30:00;42;Réelle
17:00:00;52;Réelle
16:30:00;26;Réelle
16:00:00;58;Réelle
15:30:00;34;Réelle
15:00:00;44;Réelle
14:30:00;50;Réelle
14:00:00;30;Réelle
13:30:00;58;Réelle
13:00:00;30;Réelle
12:30:00;48;Réelle
12:00:00;48;Réelle
11:30:00;32;Réelle
11:00:00;56;Réelle
10:30:00;30;Réelle
10:00:00;50;Réelle
09:30:00;50;Réelle
09:00:00;36;Réelle
08:30:00;58;Réelle
08:00:00;36;Réelle
07:30:00;66;Réelle
07:00:00;48;Réelle
06:30:00;46;Réelle
06:00:00;72;Réelle
05:30:00;108;Réelle
05:00:00;150;Réelle
04:30:00;58;Réelle
04:00:00;58;Réelle
03:30:00;60;Réelle
03:00:00;26;Réelle
02:30:00;58;Réelle
02:00:00;46;Réelle
01:30:00;40;Réelle
01:00:00;66;Réelle
00:30:00;116;Réelle

20/03/2023;;
00:00:00;138;Réelle
23:30:00;148;Réelle
23:00:00;152;Réelle
22:30:00;164;Réelle
22:00:00;114;Réelle
21:30:00;208;Réelle
21:00:00;122;Réelle
20:30:00;48;Réelle
20:00:00;64;Réelle
19:30:00;50;Réelle
19:00:00;50;Réelle
18:30:00;58;Réelle
18:00:00;28;Réelle
17:30:00;60;Réelle
17:00:00;46;Réelle
16:30:00;44;Réelle
16:00:00;60;Réelle
15:30:00;68;Réelle
15:00:00;174;Réelle
14:30:00;76;Réelle
14:00:00;58;Réelle
13:30:00;36;Réelle
13:00:00;48;Réelle
12:30:00;48;Réelle
12:00:00;36;Réelle
11:30:00;58;Réelle
11:00:00;26;Réelle
10:30:00;58;Réelle
10:00:00;40;Réelle
09:30:00;46;Réelle
09:00:00;58;Réelle
08:30:00;36;Réelle
08:00:00;80;Réelle
07:30:00;34;Réelle
07:00:00;56;Réelle
06:30:00;42;Réelle
06:00:00;42;Réelle
05:30:00;56;Réelle
05:01:15;60;Réelle
05:00:00;30;Réelle
04:30:00;60;Réelle
04:00:00;34;Réelle
03:30:00;50;Réelle
03:00:00;48;Réelle
02:30:00;38;Réelle
02:00:00;60;Réelle
01:30:00;28;Réelle
01:00:00;60;Réelle
00:30:00;40;Réelle

19/03/2023;;
00:00:00;56;Réelle
23:30:00;60;Réelle
23:00:00;60;Réelle
22:30:00;100;Réelle
22:00:00;152;Réelle
21:30:00;264;Réelle
21:00:00;142;Réelle
20:30:00;80;Réelle
20:00:00;118;Réelle
19:30:00;148;Réelle
19:00:00;178;Réelle
18:30:00;182;Réelle
18:00:00;450;Réelle
17:30:00;752;Réelle
17:00:00;170;Réelle
16:30:00;188;Réelle
16:00:00;146;Réelle
15:30:00;122;Réelle
15:00:00;142;Réelle
14:30:00;112;Réelle
14:00:00;160;Réelle
13:30:00;120;Réelle
13:00:00;176;Réelle
12:30:00;246;Réelle
12:00:00;246;Réelle
11:30:00;302;Réelle
11:00:00;126;Réelle
10:30:00;108;Réelle
10:00:00;70;Réelle
09:30:00;156;Réelle
09:00:00;54;Réelle
08:30:00;38;Réelle
08:00:00;258;Réelle
07:30:00;38;Réelle
07:00:00;46;Réelle
06:30:00;66;Réelle
06:00:00;30;Réelle
05:30:00;66;Réelle
05:00:00;42;Réelle
04:30:00;72;Réelle
04:00:00;168;Réelle
03:30:00;166;Réelle
03:00:00;174;Réelle
02:30:00;166;Réelle
02:00:00;178;Réelle
01:30:00;172;Réelle
01:00:00;164;Réelle
00:30:00;128;Réelle

18/03/2023;;
00:00:00;158;Réelle
23:30:00;154;Réelle
23:00:00;152;Réelle
22:30:00;156;Réelle
22:00:00;236;Réelle
21:30:00;274;Réelle
21:00:00;1096;Réelle
20:30:00;608;Réelle
20:00:00;800;Réelle
19:30:00;398;Réelle
19:00:00;280;Réelle
18:30:00;218;Réelle
18:00:00;222;Réelle
17:30:00;232;Réelle
17:00:00;208;Réelle
16:30:00;488;Réelle
16:14:18;36;Réelle
16:00:00;1240;Réelle
15:30:00;118;Réelle
15:00:00;124;Réelle
14:30:00;182;Réelle
14:00:00;120;Réelle
13:30:00;60;Réelle
13:00:00;48;Réelle
12:30:00;46;Réelle
12:00:00;42;Réelle
11:30:00;60;Réelle
11:00:00;58;Réelle
10:30:00;64;Réelle
10:00:00;150;Réelle
09:30:00;174;Réelle
09:00:00;56;Réelle
08:30:00;28;Réelle
08:00:00;62;Réelle
07:30:00;52;Réelle
07:00:00;40;Réelle
06:30:00;54;Réelle
06:00:00;28;Réelle
05:30:00;56;Réelle
05:00:00;32;Réelle
04:30:00;48;Réelle
04:00:00;46;Réelle
03:30:00;36;Réelle
03:00:00;58;Réelle
02:30:00;38;Réelle
02:00:00;116;Réelle
01:30:00;112;Réelle
01:00:00;100;Réelle
00:30:00;124;Réelle

17/03/2023;;
00:00:00;104;Réelle
23:30:00;126;Réelle
23:00:00;148;Réelle
22:30:00;124;Réelle
22:00:00;42;Réelle
21:30:00;52;Réelle
21:00:00;30;Réelle
20:30:00;56;Réelle
20:00:00;30;Réelle
19:30:00;52;Réelle
19:00:00;40;Réelle
18:30:00;44;Réelle
18:00:00;54;Réelle
17:30:00;38;Réelle
17:00:00;68;Réelle
16:30:00;102;Réelle
16:00:00;138;Réelle
15:30:00;56;Réelle
15:00:00;56;Réelle
14:30:00;46;Réelle
14:00:00;36;Réelle
13:30:00;56;Réelle
13:00:00;24;Réelle
12:30:00;56;Réelle
12:00:00;32;Réelle
11:30:00;48;Réelle
11:00:00;52;Réelle
10:30:00;32;Réelle
10:00:00;56;Réelle
09:30:00;24;Réelle
09:00:00;58;Réelle
08:30:00;44;Réelle
08:00:00;172;Réelle
07:30:00;48;Réelle
07:00:00;32;Réelle
06:30:00;60;Réelle
06:00:00;32;Réelle
05:30:00;64;Réelle
05:00:00;44;Réelle
04:30:00;50;Réelle
04:00:00;58;Réelle
03:30:00;38;Réelle
03:27:20;60;Réelle
03:00:00;66;Réelle
02:30:00;36;Réelle
02:00:00;62;Réelle
01:30:00;54;Réelle
01:00:00;60;Réelle
00:30:00;66;Réelle

16/03/2023;;
00:00:00;40;Réelle
23:30:00;72;Réelle
23:00:00;34;Réelle
22:30:00;72;Réelle
22:00:00;72;Réelle
21:30:00;206;Réelle
21:00:00;66;Réelle
20:30:00;62;Réelle
20:00:00;70;Réelle
19:30:00;30;Réelle
19:00:00;64;Réelle
18:30:00;44;Réelle
18:00:00;50;Réelle
17:30:00;56;Réelle
17:00:00;38;Réelle
16:30:00;64;Réelle
16:00:00;36;Réelle
15:30:00;58;Réelle
15:00:00;48;Réelle
14:30:00;46;Réelle
14:00:00;62;Réelle
13:30:00;34;Réelle
13:00:00;64;Réelle
12:30:00;38;Réelle
12:00:00;56;Réelle
11:30:00;52;Réelle
11:00:00;42;Réelle
10:30:00;62;Réelle
10:00:00;32;Réelle
09:30:00;78;Réelle
09:00:00;46;Réelle
08:30:00;62;Réelle
08:00:00;56;Réelle
07:30:00;58;Réelle
07:00:00;52;Réelle
06:30:00;28;Réelle
06:00:00;58;Réelle
05:30:00;26;Réelle
05:00:00;54;Réelle
04:30:00;38;Réelle
04:00:00;42;Réelle
03:30:00;48;Réelle
03:00:00;34;Réelle
02:30:00;60;Réelle
02:00:00;36;Réelle
01:30:00;72;Réelle
01:00:00;50;Réelle
00:30:00;66;Réelle

15/03/2023;;
00:00:00;76;Réelle
23:30:00;58;Réelle
23:00:00;74;Réelle
22:30:00;48;Réelle
22:00:00;68;Réelle
21:30:00;26;Réelle
21:00:00;50;Réelle
20:30:00;34;Réelle
20:00:00;40;Réelle
19:30:00;46;Réelle
19:00:00;30;Réelle
18:30:00;54;Réelle
18:00:00;22;Réelle
17:30:00;56;Réelle
17:00:00;28;Réelle
16:30:00;48;Réelle
16:00:00;36;Réelle
15:30:00;40;Réelle
15:00:00;44;Réelle
14:40:22;32;Réelle
14:30:00;32;Réelle
14:00:00;52;Réelle
13:30:00;24;Réelle
13:00:00;54;Réelle
12:30:00;26;Réelle
12:00:00;48;Réelle
11:30:00;34;Réelle
11:00:00;40;Réelle
10:30:00;38;Réelle
10:00:00;32;Réelle
09:30:00;44;Réelle
09:00:00;22;Réelle
08:30:00;48;Réelle
08:00:00;46;Réelle
07:30:00;56;Réelle
07:00:00;26;Réelle
06:30:00;46;Réelle
06:00:00;32;Réelle
05:30:00;40;Réelle
05:00:00;38;Réelle
04:30:00;34;Réelle
04:00:00;44;Réelle
03:30:00;28;Réelle
03:00:00;52;Réelle
02:30:00;26;Réelle
02:00:00;54;Réelle
01:30:00;26;Réelle
01:00:00;54;Réelle
00:30:00;34;Réelle

14/03/2023;;
00:00:00;56;Réelle
23:30:00;78;Réelle
23:00:00;196;Réelle
22:30:00;192;Réelle
22:00:00;1362;Réelle
21:30:00;98;Réelle
21:00:00;40;Réelle
20:30:00;48;Réelle
20:00:00;44;Réelle
19:30:00;34;Réelle
19:00:00;56;Réelle
18:30:00;24;Réelle
18:00:00;52;Réelle
17:30:00;88;Réelle
17:00:00;134;Réelle
16:30:00;148;Réelle
16:00:00;32;Réelle
15:30:00;48;Réelle
15:00:00;40;Réelle
14:30:00;32;Réelle
14:00:00;56;Réelle
13:30:00;32;Réelle
13:00:00;48;Réelle
12:30:00;42;Réelle
12:00:00;30;Réelle
11:30:00;56;Réelle
11:00:00;26;Réelle
10:30:00;46;Réelle
10:00:00;48;Réelle
09:30:00;28;Réelle
09:00:00;68;Réelle
08:30:00;38;Réelle
08:00:00;68;Réelle
07:30:00;58;Réelle
07:00:00;52;Réelle
06:30:00;78;Réelle
06:00:00;90;Réelle
05:30:00;162;Réelle
05:00:00;60;Réelle
04:30:00;56;Réelle
04:00:00;58;Réelle
03:30:00;30;Réelle
03:00:00;62;Réelle
02:30:00;48;Réelle
02:00:00;50;Réelle
01:53:24;60;Réelle
01:30:00;72;Réelle
01:00:00;36;Réelle
00:30:00;66;Réelle

13/03/2023;;
00:00:00;56;Réelle
23:30:00;46;Réelle
23:00:00;80;Réelle
22:30:00;46;Réelle
22:00:00;80;Réelle
21:30:00;76;Réelle
21:00:00;48;Réelle
20:30:00;100;Réelle
20:00:00;96;Réelle
19:30:00;372;Réelle
19:00:00;58;Réelle
18:30:00;34;Réelle
18:00:00;68;Réelle
17:30:00;34;Réelle
17:00:00;54;Réelle
16:30:00;54;Réelle
16:00:00;66;Réelle
15:30:00;94;Réelle
15:00:00;146;Réelle
14:30:00;72;Réelle
14:00:00;1650;Réelle
13:30:00;606;Réelle
13:00:00;104;Réelle
12:30:00;126;Réelle
12:00:00;32;Réelle
11:30:00;58;Réelle
11:00:00;42;Réelle
10:30:00;34;Réelle
10:00:00;60;Réelle
09:30:00;38;Réelle
09:00:00;56;Réelle
08:30:00;50;Réelle
08:00:00;48;Réelle
07:30:00;60;Réelle
07:00:00;26;Réelle
06:30:00;50;Réelle
06:00:00;44;Réelle
05:30:00;36;Réelle
05:00:00;60;Réelle
04:30:00;28;Réelle
04:00:00;52;Réelle
03:30:00;44;Réelle
03:00:00;34;Réelle
02:30:00;58;Réelle
02:00:00;28;Réelle
01:30:00;52;Réelle
01:00:00;44;Réelle
00:30:00;36;Réelle

12/03/2023;;
00:00:00;90;Réelle
23:30:00;180;Réelle
23:00:00;60;Réelle
22:30:00;44;Réelle
22:00:00;36;Réelle
21:30:00;64;Réelle
21:00:00;26;Réelle
20:30:00;64;Réelle
20:00:00;72;Réelle
19:30:00;194;Réelle
19:00:00;58;Réelle
18:30:00;56;Réelle
18:00:00;58;Réelle
17:30:00;36;Réelle
17:00:00;42;Réelle
16:30:00;54;Réelle
16:00:00;24;Réelle
15:30:00;56;Réelle
15:00:00;38;Réelle
14:30:00;40;Réelle
14:00:00;54;Réelle
13:30:00;24;Réelle
13:06:27;32;Réelle
13:00:00;58;Réelle
12:30:00;38;Réelle
12:00:00;38;Réelle
11:30:00;56;Réelle
11:00:00;22;Réelle
10:30:00;54;Réelle
10:00:00;40;Réelle
09:30:00;38;Réelle
09:00:00;58;Réelle
08:30:00;22;Réelle
08:00:00;54;Réelle
07:30:00;40;Réelle
07:00:00;36;Réelle
06:30:00;58;Réelle
06:00:00;22;Réelle
05:30:00;54;Réelle
05:00:00;38;Réelle
04:30:00;36;Réelle
04:00:00;56;Réelle
03:30:00;20;Réelle
03:00:00;56;Réelle
02:30:00;36;Réelle
02:00:00;44;Réelle
01:30:00;52;Réelle
01:00:00;22;Réelle
00:30:00;56;Réelle

11/03/2023;;
00:00:00;34;Réelle
23:30:00;40;Réelle
23:00:00;50;Réelle
22:30:00;24;Réelle
22:00:00;56;Réelle
21:30:00;32;Réelle
21:00:00;42;Réelle
20:30:00;48;Réelle
20:00:00;26;Réelle
19:30:00;56;Réelle
19:00:00;30;Réelle
18:30:00;44;Réelle
18:00:00;48;Réelle
17:30:00;26;Réelle
17:00:00;56;Réelle
16:30:00;32;Réelle
16:00:00;42;Réelle
15:30:00;50;Réelle
15:00:00;26;Réelle
14:30:00;56;Réelle
14:00:00;32;Réelle
13:30:00;42;Réelle
13:00:00;48;Réelle
12:30:00;26;Réelle
12:00:00;56;Réelle
11:30:00;30;Réelle
11:00:00;44;Réelle
10:30:00;46;Réelle
10:00:00;28;Réelle
09:30:00;54;Réelle
09:00:00;32;Réelle
08:30:00;50;Réelle
08:00:00;46;Réelle
07:30:00;28;Réelle
07:00:00;56;Réelle
06:30:00;30;Réelle
06:00:00;46;Réelle
05:30:00;48;Réelle
05:00:00;28;Réelle
04:30:00;58;Réelle
04:00:00;32;Réelle
03:30:00;46;Réelle
03:00:00;50;Réelle
02:30:00;32;Réelle
02:00:00;66;Réelle
01:30:00;26;Réelle
01:00:00;62;Réelle
00:30:00;72;Réelle

10/03/2023;;
00:19:29;58;Réelle
00:00:00;180;Réelle
23:30:00;74;Réelle
23:00:00;66;Réelle
22:30:00;58;Réelle
22:00:00;46;Réelle
21:30:00;42;Réelle
21:00:00;58;Réelle
20:30:00;22;Réelle
20:00:00;56;Réelle
19:30:00;68;Réelle
19:00:00;60;Réelle
18:30:00;76;Réelle
18:00:00;28;Réelle
17:30:00;52;Réelle
17:00:00;46;Réelle
16:30:00;32;Réelle
16:00:00;60;Réelle
15:30:00;32;Réelle
15:00:00;46;Réelle
14:30:00;50;Réelle
14:00:00;28;Réelle
13:30:00;58;Réelle
13:00:00;34;Réelle
12:30:00;44;Réelle
12:00:00;60;Réelle
11:30:00;34;Réelle
11:00:00;64;Réelle
10:30:00;62;Réelle
10:00:00;68;Réelle
09:30:00;98;Réelle
09:00:00;64;Réelle
08:30:00;56;Réelle
08:00:00;38;Réelle
07:30:00;44;Réelle
07:00:00;66;Réelle
06:30:00;36;Réelle
06:00:00;70;Réelle
05:30:00;76;Réelle
05:00:00;200;Réelle
04:30:00;62;Réelle
04:00:00;62;Réelle
03:30:00;64;Réelle
03:00:00;46;Réelle
02:30:00;60;Réelle
02:00:00;66;Réelle
01:30:00;24;Réelle
01:00:00;56;Réelle
00:30:00;34;Réelle

09/03/2023;;
00:00:00;40;Réelle
23:30:00;54;Réelle
23:00:00;22;Réelle
22:30:00;54;Réelle
22:00:00;38;Réelle
21:30:00;36;Réelle
21:00:00;62;Réelle
20:30:00;48;Réelle
20:00:00;140;Réelle
19:30:00;120;Réelle
19:00:00;52;Réelle
18:30:00;56;Réelle
18:00:00;24;Réelle
17:30:00;48;Réelle
17:00:00;80;Réelle
16:30:00;86;Réelle
16:00:00;54;Réelle
15:30:00;30;Réelle
15:00:00;46;Réelle
14:30:00;52;Réelle
14:00:00;26;Réelle
13:30:00;64;Réelle
13:00:00;1422;Réelle
12:30:00;68;Réelle
12:00:00;36;Réelle
11:32:31;30;Réelle
11:30:00;64;Réelle
11:00:00;84;Réelle
10:30:00;186;Réelle
10:00:00;132;Réelle
09:30:00;86;Réelle
09:00:00;58;Réelle
08:30:00;42;Réelle
08:00:00;36;Réelle
07:30:00;58;Réelle
07:00:00;26;Réelle
06:30:00;50;Réelle
06:00:00;46;Réelle
05:30:00;32;Réelle
05:00:00;62;Réelle
04:30:00;26;Réelle
04:00:00;74;Réelle
03:30:00;38;Réelle
03:00:00;68;Réelle
02:30:00;50;Réelle
02:00:00;64;Réelle
01:30:00;70;Réelle
01:00:00;66;Réelle
00:30:00;116;Réelle

08/03/2023;;
00:00:00;1110;Réelle
23:30:00;86;Réelle
23:00:00;100;Réelle
22:30:00;206;Réelle
22:00:00;144;Réelle
21:30:00;108;Réelle
21:00:00;64;Réelle
20:30:00;60;Réelle
20:00:00;52;Réelle
19:30:00;154;Réelle
19:00:00;216;Réelle
18:30:00;196;Réelle
18:00:00;146;Réelle
17:30:00;122;Réelle
17:00:00;158;Réelle
16:30:00;160;Réelle
16:00:00;142;Réelle
15:30:00;162;Réelle
15:00:00;116;Réelle
14:30:00;126;Réelle
14:00:00;172;Réelle
13:30:00;124;Réelle
13:00:00;844;Réelle
12:30:00;1104;Réelle
12:00:00;338;Réelle
11:30:00;34;Réelle
11:00:00;68;Réelle
10:30:00;42;Réelle
10:00:00;64;Réelle
09:30:00;62;Réelle
09:00:00;52;Réelle
08:30:00;78;Réelle
08:00:00;86;Réelle
07:30:00;196;Réelle
07:00:00;70;Réelle
06:30:00;70;Réelle
06:00:00;70;Réelle
05:30:00;44;Réelle
05:00:00;58;Réelle
04:30:00;68;Réelle
04:00:00;40;Réelle
03:30:00;72;Réelle
03:00:00;68;Réelle
02:30:00;52;Réelle
02:00:00;62;Réelle
01:30:00;48;Réelle
01:00:00;60;Réelle
00:30:00;74;Réelle

07/03/2023;;
00:00:00;112;Réelle
23:30:00;160;Réelle
23:00:00;164;Réelle
22:45:34;60;Réelle
22:30:00;144;Réelle
22:00:00;178;Réelle
21:30:00;230;Réelle
21:00:00;82;Réelle
20:30:00;30;Réelle
20:00:00;76;Réelle
19:30:00;30;Réelle
19:00:00;86;Réelle
18:30:00;66;Réelle
18:00:00;86;Réelle
17:30:00;112;Réelle
17:00:00;142;Réelle
16:30:00;168;Réelle
16:00:00;110;Réelle
15:30:00;130;Réelle
15:00:00;128;Réelle
14:30:00;118;Réelle
14:00:00;68;Réelle
13:30:00;62;Réelle
13:00:00;238;Réelle
12:30:00;616;Réelle
12:00:00;32;Réelle
11:30:00;66;Réelle
11:00:00;78;Réelle
10:30:00;54;Réelle
10:00:00;66;Réelle
09:30:00;46;Réelle
09:00:00;76;Réelle
08:30:00;34;Réelle
08:00:00;76;Réelle
07:30:00;50;Réelle
07:00:00;68;Réelle
06:30:00;60;Réelle
06:00:00;66;Réelle
05:30:00;66;Réelle
05:00:00;72;Réelle
04:30:00;60;Réelle
04:00:00;86;Réelle
03:30:00;98;Réelle
03:00:00;108;Réelle
02:30:00;188;Réelle
02:00:00;98;Réelle
01:30:00;90;Réelle
01:00:00;84;Réelle
00:30:00;86;Réelle

06/03/2023;;
00:00:00;94;Réelle
23:30:00;82;Réelle
23:00:00;1010;Réelle
22:30:00;92;Réelle
22:00:00;92;Réelle
21:30:00;124;Réelle
21:00:00;76;Réelle
20:30:00;78;Réelle
20:00:00;46;Réelle
19:30:00;84;Réelle
19:00:00;54;Réelle
18:30:00;76;Réelle
18:00:00;62;Réelle
17:30:00;78;Réelle
17:00:00;80;Réelle
16:30:00;82;Réelle
16:00:00;84;Réelle
15:30:00;218;Réelle
15:00:00;86;Réelle
14:30:00;102;Réelle
14:00:00;226;Réelle
13:30:00;108;Réelle
13:00:00;36;Réelle
12:30:00;60;Réelle
12:00:00;30;Réelle
11:30:00;60;Réelle
11:00:00;38;Réelle
10:30:00;136;Réelle
10:00:00;38;Réelle
09:58:36;30;Réelle
09:30:00;50;Réelle
09:00:00;46;Réelle
08:30:00;46;Réelle
08:00:00;54;Réelle
07:30:00;44;Réelle
07:00:00;60;Réelle
06:30:00;40;Réelle
06:00:00;66;Réelle
05:30:00;46;Réelle
05:00:00;78;Réelle
04:30:00;42;Réelle
04:00:00;74;Réelle
03:30:00;48;Réelle
03:00:00;70;Réelle
02:30:00;52;Réelle
02:00:00;64;Réelle
01:30:00;58;Réelle
01:00:00;74;Réelle
00:30:00;76;Réelle

05/03/2023;;
00:00:00;72;Réelle
23:30:00;84;Réelle
23:00:00;88;Réelle
22:30:00;90;Réelle
22:00:00;220;Réelle
21:30:00;96;Réelle
21:00:00;82;Réelle
20:30:00;96;Réelle
20:00:00;158;Réelle
19:30:00;126;Réelle
19:00:00;122;Réelle
18:30:00;62;Réelle
18:00:00;86;Réelle
17:30:00;58;Réelle
17:00:00;66;Réelle
16:30:00;74;Réelle
16:00:00;80;Réelle
15:30:00;88;Réelle
15:00:00;380;Réelle
14:30:00;564;Réelle
14:00:00;946;Réelle
13:30:00;2180;Réelle
13:00:00;2464;Réelle
12:30:00;2088;Réelle
12:00:00;2072;Réelle
11:30:00;166;Réelle
11:00:00;86;Réelle
10:30:00;1256;Réelle
10:00:00;114;Réelle
09:30:00;100;Réelle
09:00:00;44;Réelle
08:30:00;58;Réelle
08:00:00;40;Réelle
07:30:00;62;Réelle
07:00:00;38;Réelle
06:30:00;68;Réelle
06:00:00;38;Réelle
05:30:00;68;Réelle
05:00:00;50;Réelle
04:30:00;76;Réelle
